Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Gauripur,15/11/2016,2.5, ,NR,NR,NR,
Lanka,01/11/2016,3.5, ,NR,NR,NR,
,10/11/2016,3, ,NR,NR,NR,
,11/11/2016,2.5, ,NR,NR,NR,
,17/11/2016,6, ,NR,NR,NR,
,25/11/2016,6, ,NR,NR,NR,
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Gauripur,15/11/2016,2.5, ,NR,NR,NR,
Lanka,01/11/2016,3.5, ,NR,NR,NR,
,10/11/2016,3, ,NR,NR,NR,
,11/11/2016,2.5, ,NR,NR,NR,
,17/11/2016,6, ,NR,NR,NR,
,25/11/2016,6, ,NR,NR,NR,
