Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Adampur,01/07/2016,0.6,Other,2500,3000,3000,
,02/07/2016,0.3,Other,2000,2500,2500,
Ahmedgarh,01/07/2016,0.05,Other,2400,2500,2400,
,02/07/2016,0.04,Other,2000,2220,2100,
,03/07/2016,0.3,Other,2400,2500,2500,
,05/07/2016,0.05,Other,2400,2500,2450,
,06/07/2016,0.03,Other,3000,3150,3100,
,07/07/2016,0.05,Other,2900,3000,2950,
,08/07/2016,0.04,Other,2800,2900,2850,
,09/07/2016,0.1,Other,2800,2900,2900,
,10/07/2016,0.1,Other,2500,2700,2600,
,11/07/2016,0.05, ,NR,NR,NR,
,12/07/2016,0.02,Other,2800,2900,2850,
,13/07/2016,0.05,Other,3300,3500,3400,
,14/07/2016,0.1,Other,3400,3500,3500,
,21/07/2016,0.1,Other,2500,2600,2600,
,22/07/2016,0.1,Other,3100,3200,3200,
,26/07/2016,0.1,Other,2500,2600,2600,
Amritsar(Amritsar Mewa Mandi),01/07/2016,4.5,Other,2000,2800,2400,
,02/07/2016,2.5, ,NR,NR,NR,
,04/07/2016,7,Other,1400,1700,1600,
,05/07/2016,4,Other,1500,1900,1700,
,06/07/2016,3.5,Other,2000,2500,2200,
,07/07/2016,6,Other,2000,2800,2400,
,08/07/2016,5,Other,2200,3000,2600,
,09/07/2016,3,Other,2500,3200,2800,
,12/07/2016,6,Other,2000,3200,2500,
,13/07/2016,4,Other,2000,3100,2500,
,14/07/2016,4,Other,2200,3400,2800,
,15/07/2016,6,Other,2400,3200,2800,
,16/07/2016,3,Other,3000,4000,3500,
,18/07/2016,5,Other,3000,4500,4000,
,19/07/2016,4,Other,2000,2800,2400,
,21/07/2016,6,Other,2000,3400,2600,
,22/07/2016,7,Other,2200,2700,2400,
,23/07/2016,5,Other,2000,2800,2400,
,25/07/2016,4.5,Other,1900,2600,2400,
,26/07/2016,6,Other,2000,3100,2500,
,27/07/2016,8,Other,1900,2400,2200,
,28/07/2016,6,Other,2000,2500,2200,
,29/07/2016,7,Other,1500,2500,2000,
,30/07/2016,9,Other,1800,2400,2100,
Anandpur Sahib,06/07/2016,0.02,Cauliflower,1400,1600,1500,
,12/07/2016,0.02,Cauliflower,1300,1500,1400,
Balachaur,01/07/2016,0.8,Other,3000,3000,3000,
,02/07/2016,0.6,Other,3000,3500,3200,
,04/07/2016,0.9,Other,3200,3600,3400,
,05/07/2016,0.5,Other,3500,3800,3600,
,06/07/2016,0.8,Other,3000,3000,3000,
,07/07/2016,0.7,Other,3000,3200,3100,
,08/07/2016,0.7,Other,3200,3500,3300,
,09/07/2016,0.6,Other,3500,4000,3600,
,11/07/2016,0.6,Other,3800,4000,3900,
,12/07/2016,0.8,Other,3800,3900,3850,
,14/07/2016,0.8,Other,3800,3900,3850,
,15/07/2016,0.7,Other,3500,3700,3600,
,16/07/2016,1,Other,3500,3800,3600,
,18/07/2016,0.9,Other,3500,3600,3550,
,20/07/2016,1,Other,3500,4000,3600,
,21/07/2016,1.2,Other,3400,3600,3500,
,22/07/2016,0.9,Other,3600,4000,3800,
,23/07/2016,0.9,Other,3600,4000,3800,
,25/07/2016,1.2,Other,3800,4000,3900,
,27/07/2016,0.8,Other,3500,3800,3600,
Banga,01/07/2016,0.4,Other,2500,2500,2500,
,02/07/2016,1.3,Other,2000,2882,2200,
,03/07/2016,0.9,Other,1460,2981,2100,
,06/07/2016,1.4, ,NR,NR,NR,
,07/07/2016,1,Other,2070,2732,2550,
,08/07/2016,0.3,Other,2500,NR,2500,
,09/07/2016,0.4,Other,2000,2000,2000,
,10/07/2016,1.2,Other,2000,2613,2500,
,12/07/2016,0.7,Other,2600,3518,3000,
,13/07/2016,0.7,Other,2300,3566,3000,
,14/07/2016,1.3,Other,2200,3690,2700,
,15/07/2016,0.9,Other,2200,3523,3000,
,19/07/2016,0.9,Other,4574,4574,4574,
,20/07/2016,1.2,Other,2200,4589,4000,
,21/07/2016,0.4,Other,2200,4657,4000,
